poolId,ticker,stakeAmount,"21,513,965,191,494,200",Cumulative,Bifrost stakeAmount,"17,242,689,233,737,000",Cumulative,51%
pool1crprz3rdcwvfxmc0s4gxquh3qeqmscww2qfvpl93q52yyn7agsc,WOW,"1,344,560,433,937",0.01%,98.82%,"1,344,560,433,937",0.01%,78.97%,
pool1cduc7ut6grhqyavrmm3gzcdf4qfdsjk7vdwcxy9c0r5fyaxh2sq,POOLS,"1,341,599,026,405",0.01%,98.83%,"1,341,599,026,405",0.01%,78.97%,
pool1c0xj2fa97zuz4phld87atg6yphz3hju409fm5xgnwuuvqww25qj,SAPIO,"1,333,681,873,950",0.01%,98.83%,"1,333,681,873,950",0.01%,78.98%,
pool1es67mveksd22l9alfh5cht6w2krc7lcrq3zvxcpaj5hwxgmhg3m,ANEJO,"1,326,672,578,851",0.01%,98.84%,"1,326,672,578,851",0.01%,78.99%,
pool167qekemyleju9g7eugaguqxh5telvmmmrs3a7sp897f6za308hg,HOT,"1,299,154,656,532",0.01%,98.85%,"1,299,154,656,532",0.01%,78.99%,
pool1rqgf6qd0p3wyf9dxf2w7qcddvgg4vu56l35ez2xqemhqun2gn7y,HADA,"1,298,543,885,736",0.01%,98.85%,"1,298,543,885,736",0.01%,79.00%,
pool1mscll7kd2y9c56kv7thv7kv99wjvrr72uwpmuhphaltjz0pkuqa,RARE,"1,292,708,995,698",0.01%,98.86%,"1,292,708,995,698",0.01%,79.00%,
pool16p8y0pzx8yx7vz6eqksw9xjhh3tzeymvxcstrgtk8ncw75356yw,ZPCT,"1,285,639,868,803",0.01%,98.86%,"1,285,639,868,803",0.01%,79.01%,
pool1659knc82juzdqycvvwz0uzjsj5scxwewguhuzae93ed36xanxmz,CASH,"1,281,149,040,504",0.01%,98.87%,"1,281,149,040,504",0.01%,79.02%,
pool1y89sy2e927hvvt66wnukx5xnnrarzxrt55eypttaw3n06u0uam4,BBO,"1,273,711,208,042",0.01%,98.88%,"1,273,711,208,042",0.01%,79.02%,
pool1pzqdfptvl5f8vh28az37jag2wkfmqz9x8d6eufl8y0z9q34hlr7,VICE,"1,268,650,838,873",0.01%,98.88%,"1,268,650,838,873",0.01%,79.03%,
pool1ywt7jqfsmxg0yplku4mtdwtm476rp72z6fns9mhevf7u72pkupj,UNIQ,"1,266,169,987,413",0.01%,98.89%,"1,266,169,987,413",0.01%,79.03%,
pool1s2rj8t2a5tfv0rpsfak77g03h96uv3rqxp62t6jm3dh45g2e2pj,CRD,"1,263,661,492,537",0.01%,98.89%,"1,263,661,492,537",0.01%,79.04%,
pool1hmtm4mukp5gs7fgrp0k997lveh4psq9qpeqa6ldugq9nsfcdxmp,ADALY,"1,258,947,547,314",0.01%,98.90%,"1,258,947,547,314",0.01%,79.05%,
pool1khwvcz8jz9auk53k698ywgr6ams27hrz20vnwqx2d4xggscp93f,CBUS,"1,252,737,756,058",0.01%,98.91%,"1,252,737,756,058",0.01%,79.05%,
pool1frz0ds4nhg4t0e30jadc5kwx35kzj2vfp9eak9ehh2727m4dqnv,,"1,250,639,824,353",0.01%,98.91%,"1,250,639,824,353",0.01%,79.06%,
pool1e7mwu80pmsjqdf8lu7rsfdj5sldashslll0hpj7rhx3w6xpwkq7,NIZI🌈,"1,241,883,975,389",0.01%,98.92%,"1,241,883,975,389",0.01%,79.06%,
pool1ddywudgudfaphp8txj9qf7alj3uk6wzyd22u7cd2myhyv3lyxxx,SIAM,"1,237,660,012,490",0.01%,98.92%,"1,237,660,012,490",0.01%,79.07%,
pool1lakxjm7v0q03xddynffn6m2wfm27pms3z9enztwvu7k0297tcr7,ROS,"1,230,244,760,473",0.01%,98.93%,"1,230,244,760,473",0.01%,79.07%,
pool1mq2q0fjekk5lt8j2krryf5rvwx5z4l5l0r6afhhj0mtg23ylyuk,KORA,"1,228,024,263,632",0.01%,98.93%,"1,228,024,263,632",0.01%,79.08%,
pool17xh922cr9skc0fqk7sr8at6xx6eluh5qyv9p7ca2x0mtc3st0mz,SEA,"1,223,426,665,209",0.01%,98.94%,"1,223,426,665,209",0.01%,79.09%,
pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,HYPE,"1,220,897,741,541",0.01%,98.95%,"1,220,897,741,541",0.01%,79.09%,
pool19ygh8apuc2qz0u9kr4wj9qj33xhw70n7z286xll0g6ltgccuq42,GHISX,"1,215,856,375,638",0.01%,98.95%,"1,215,856,375,638",0.01%,79.10%,
pool10wcmpvjmmv7ph7cz2263f52yckvnnwu5kdppwqgu74s2qhe7l7m,,"1,208,126,063,334",0.01%,98.96%,"1,208,126,063,334",0.01%,79.10%,
pool1l8myd66tqjk75kh7uk9k8nyl20sd4qs33s4tzzn927ujyl7ahyk,KURD,"1,199,654,378,626",0.01%,98.96%,"1,199,654,378,626",0.01%,79.11%,
pool13ws3wf9skw0ngg3aze482tdxqsnfmvf4vgy46cux599mxm8n27g,8BALL,"1,193,893,556,508",0.01%,98.97%,"1,193,893,556,508",0.01%,79.11%,
pool145ak0czqxe97ef38zjupk0pz5yk7pahcyrdfee2lrnsnwawj6dc,TIA,"1,184,868,315,820",0.01%,98.97%,"1,184,868,315,820",0.01%,79.12%,
pool1vwquf4wt465lhketcy2j7jwpz5l6l0ce6a79ga3y4wg7gc8egp0,CCP,"1,180,763,421,916",0.01%,98.98%,"1,180,763,421,916",0.01%,79.13%,
pool1szy2tdjj8a4av365wk3q2fqg9srllmt0383e6v9p664ng076x9e,XRAY5,"1,180,663,424,984",0.01%,98.98%,"1,180,663,424,984",0.01%,79.13%,
pool1ccr56kt2f5tzjvztlkf8zhkpvaawkduwfye8ydsk646lz0m4h5x,APOLO,"1,164,640,538,805",0.01%,98.99%,"1,164,640,538,805",0.01%,79.14%,
pool1e2tl2w0x4puw0f7c04mznq4qz6kxjkwhvuvusgf2fgu7q4d6ghv,DEV,"1,155,628,120,422",0.01%,99.00%,"1,155,628,120,422",0.01%,79.14%,
pool1uu35qfkmjyxwpm3pgptfgr0qga9j2fzkc0tsjplcx840x295xj9,CHEAP,"1,154,388,020,795",0.01%,99.00%,"1,154,388,020,795",0.01%,79.15%,
pool127gdv243hfcrapslaqq0nnh64u2gts72gtrt4888g6g2z0zsu64,TTS17,"1,153,487,549,661",0.01%,99.01%,"1,153,487,549,661",0.01%,79.15%,
pool1a6wdglfp93m2z4nhptx9xhjazgyqusjpu387gdrp899cj98yuqq,HYVEN,"1,151,537,787,619",0.01%,99.01%,"1,151,537,787,619",0.01%,79.16%,
pool1k6altfangsst2mmxg8a9wvg3dppyszu8ckfzd3uv6azgw3z2txy,ELITE,"1,144,884,847,400",0.01%,99.02%,"1,144,884,847,400",0.01%,79.16%,
pool1ygsyw93csvam58nf63gttknj9dvj3zxh54h4eh0kals7kdf0nx6,ELDEN,"1,144,500,937,308",0.01%,99.02%,"1,144,500,937,308",0.01%,79.17%,
pool170028ak8q37qf4e5lf7z8eyuscgcrqgzn9lh58a4g9ngzd83a0h,AQUA,"1,140,896,326,286",0.01%,99.03%,"1,140,896,326,286",0.01%,79.17%,
pool1l0pmgdsymmdntuyan4snj88q8nm9axemwefu5ymkuq2s6gr90cn,SWIM2,"1,136,502,237,413",0.01%,99.03%,"1,136,502,237,413",0.01%,79.18%,
pool156wg3relgtlhwu55z3wpqurtaprguefe9tzrakhuqyyc60553au,LAB44,"1,132,854,770,779",0.01%,99.04%,"1,132,854,770,779",0.01%,79.18%,
pool1n75mtv5qwzquyq2cprnu7yqpnyg4ppagpzvcw6gk2un5vadg48a,CDMS,"1,129,464,978,083",0.01%,99.04%,"1,129,464,978,083",0.01%,79.19%,
pool1zyzfcyhtmes7j3f3avksy26yhf8ah3ywag2t7m9l9fh5g8yaerl,AZ5,"1,104,909,898,882",0.01%,99.05%,"1,104,909,898,882",0.01%,79.19%,
pool1q5za50d3sr707xkmjtyrs0v76ezxyj8g8uhggfk0wfl77aufd9k,,"1,084,445,881,293",0.01%,99.05%,"1,084,445,881,293",0.01%,79.20%,
pool1h04mh7qugt09hp8mhjpvfl4t0rutmz703dd003e6qeny5jf9c57,P2PFI,"1,077,092,860,592",0.01%,99.06%,"1,077,092,860,592",0.01%,79.20%,
pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,ALoop,"1,060,752,080,307",0.00%,99.06%,"1,060,752,080,307",0.00%,79.21%,
pool12yscr8j3zs34ewxrwlk0p2w5uvgcnrzywpp78ddjsj8kxd530f9,GERO2,"1,060,619,004,345",0.00%,99.07%,"1,060,619,004,345",0.00%,79.21%,
pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws,DOG,"1,056,726,661,682",0.00%,99.07%,"1,056,726,661,682",0.00%,79.22%,
pool1xmtmp6cmmmaatkn3jd9dlht8xjyf7xnqmrurs59kj2ygxuz2jkd,NRVN,"1,051,741,537,346",0.00%,99.08%,"1,051,741,537,346",0.00%,79.22%,
pool1nx2g7dzc90uu47e8kp057r59g8z5sz6v0x76wsph8xpcqzqycv7,FLY,"1,040,773,854,791",0.00%,99.08%,"1,040,773,854,791",0.00%,79.23%,
pool1lkcd3w5g6s6v3hf6kwt55dqpalrmq9h9f3ec033nnzhvgjgl860,FUND2,"1,040,403,570,248",0.00%,99.09%,"1,040,403,570,248",0.00%,79.23%,
pool12pk63q22re4up2dg86tyjwthuauqu0ryq3jlxs9v29zk68cpugl,0AKN0,"1,037,482,126,881",0.00%,99.09%,"1,037,482,126,881",0.00%,79.24%,
pool1calq8kjzrvp83l80rtvgmulausl99q4tjfkz2lp227vkymd5wgg,,"1,034,570,077,229",0.00%,99.10%,"1,034,570,077,229",0.00%,79.24%,
pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,EVOC,"1,029,001,044,849",0.00%,99.10%,"1,029,001,044,849",0.00%,79.25%,
pool15fxktqvd92sq8plh3rjdrksumt9p8rzsayfk4akv2hng5r8ukha,HAWAK,"1,028,322,037,308",0.00%,99.11%,"1,028,322,037,308",0.00%,79.25%,
pool1gslrt6mmljsqkzft6nd0q7w7g2fyhxpxx6sj4ff68x22kwx6unm,GOOF,"1,016,560,870,844",0.00%,99.11%,"1,016,560,870,844",0.00%,79.26%,
pool1zfhww5y28t303z6uyq3w47pkhfmxww9dsn89vrxteplg2zjkekl,CARE4,"1,014,577,646,236",0.00%,99.12%,"1,014,577,646,236",0.00%,79.26%,
pool1vqjyjsp6dawkj8tzmfpu39hvgnkph99qzarw4dll6yq76gpaa4d,VFS,"1,013,692,025,557",0.00%,99.12%,"1,013,692,025,557",0.00%,79.27%,
pool1x9q4jf3zwftwygeeulku8xtlywmtmzwxjk2g3fz3j5mlwjqnr3p,,"1,010,715,240,109",0.00%,99.13%,"1,010,715,240,109",0.00%,79.27%,
pool15mfkj8sl7estcmmd5a07afrx5f4hlz3pcr6p6ay5pfmrjfl2hlf,DOXA,"1,005,466,557,905",0.00%,99.13%,"1,005,466,557,905",0.00%,79.28%,
pool1sffl322qgsrsmkcedzzwk05396dkmj56pcepqvj6px3n2re3qu4,MOON1,"1,005,054,899,085",0.00%,99.13%,"1,005,054,899,085",0.00%,79.28%,
pool1pxw4z2m0lmw422hr32dwyy3uz9436g8p7qdmg2sl2w0m5pyk3yn,STOIC,"1,003,483,358,528",0.00%,99.14%,"1,003,483,358,528",0.00%,79.29%,
pool1gvnkmpfu26vncrmhj6hr792kwu32hw553upadcphjwu4qewj7jz,GEN,"994,465,974,437",0.00%,99.14%,"994,465,974,437",0.00%,79.29%,
pool1jldq2rf7y2ukm2t8ds8d9upzgdgv07jhkckl0mvedwhxx5nkugt,DEEZY,"992,124,375,924",0.00%,99.15%,"992,124,375,924",0.00%,79.30%,
pool1tjr4zpndkvwkw3du3fvt59f5men6jhuevt7rpx6xw0wcct5kl04,SUGAR,"974,117,156,393",0.00%,99.15%,"974,117,156,393",0.00%,79.30%,
pool1p9sda64t6l9802tsu2fj6phvt9xfqgcpjucyr3kek8wzurmn8rz,K8S,"970,127,865,334",0.00%,99.16%,"970,127,865,334",0.00%,79.30%,
pool1fv9f8phzn7hp623ypw6ctf73a98hd7nrh8wm7glpcuhf64856g2,GNP1,"964,361,281,661",0.00%,99.16%,"964,361,281,661",0.00%,79.31%,
pool1g8w64u3sx9mrvhwrdfvysw4g4wnffkjfp5zds3ur6svwzdhwhx9,KNGHT,"950,035,782,876",0.00%,99.17%,"950,035,782,876",0.00%,79.31%,
pool1mdyuct0kgd0hcjjnea999me5dxqpepr4y8du4smegfm3vlr37w5,AY1,"943,150,601,761",0.00%,99.17%,"943,150,601,761",0.00%,79.32%,
pool1gx6eawfvnhckevmlzhfz9j3uzj92j2wgww0mdd2fu5d4zd4wvaa,BSSP2,"935,336,064,674",0.00%,99.18%,"935,336,064,674",0.00%,79.32%,
pool15pmdr6nw3g6mmt7regefp2lrx3njah0gpwsnqm794c4wsr23062,METAX,"934,912,150,310",0.00%,99.18%,"934,912,150,310",0.00%,79.33%,
pool1jslaut45plz6ek7grjyzxz6kzgerr7p5204h9sprh3msw6d8yht,,"930,841,797,440",0.00%,99.18%,"930,841,797,440",0.00%,79.33%,
pool13daql23lkcwwj0gsz0dnu9tu20pugpswfped3kp05ekxkgmcumt,LAPO,"925,843,212,364",0.00%,99.19%,"925,843,212,364",0.00%,79.33%,
pool1cuqnuz57puz2qd3enr9vtkcp7z92ge4h2ks6j8zzknztx3283q7,BRAVE,"923,460,981,392",0.00%,99.19%,"923,460,981,392",0.00%,79.34%,
pool1p8yn95k4wgznc38ezckler84ufc6kxemmsvptv74r3g4zkxj24q,BUDDA,"923,450,351,118",0.00%,99.20%,"923,450,351,118",0.00%,79.34%,
pool1e59h5m5vyggszyafel7zvcnsayt2de7wyxyezlrsmm4a679q3zr,IAGL2,"917,128,807,231",0.00%,99.20%,"917,128,807,231",0.00%,79.35%,
pool1p42f6kw9lkgw5tn77kqyrc22zrs4uq298p468gacwzw6gq0ckq2,WISE,"916,382,673,854",0.00%,99.21%,"916,382,673,854",0.00%,79.35%,
pool1k2cj852umvq5f527x9u7p58mnletdzx29gr4e4npv4nc6m3hch9,,"915,543,135,121",0.00%,99.21%,"915,543,135,121",0.00%,79.36%,
pool1qaxrj6n50naglqmzj5puq5sd0awgy9wnqmykpwmcah4vzhndpve,🐈NNSP,"914,665,899,697",0.00%,99.21%,"914,665,899,697",0.00%,79.36%,
pool1u7zrgexnxsysctnnwljjjymr70he829fr5n3vefnv80guxr42dv,VILAI,"912,459,369,944",0.00%,99.22%,"912,459,369,944",0.00%,79.36%,
pool1jqssxka8hu94aj6f4w3s8l5m6juqmx0hk3ges48jfac6zngmkh8,GOMA,"901,897,684,689",0.00%,99.22%,"901,897,684,689",0.00%,79.37%,
pool1csrtagrya4hc5pectc20s8s7am3e6vpdjj6antqzvn2lgmm5afs,,"901,897,219,526",0.00%,99.23%,"901,897,219,526",0.00%,79.37%,
pool1jxv3my3c70e8pfr0cgm6esatehey2ml3v0qk8x236aw32eu0fcy,COINZ,"878,901,858,492",0.00%,99.23%,"878,901,858,492",0.00%,79.38%,
pool1ksh2u6kktx74ugv8jadrdqttwyjz9074ke82xt6j0qgfvdn43a5,,"877,998,237,433",0.00%,99.23%,"877,998,237,433",0.00%,79.38%,
pool1vvesqladm29fuzrv93px5qse0upw82a579lz9063xsfrz7yef7z,8SQRD,"869,483,421,290",0.00%,99.24%,"869,483,421,290",0.00%,79.39%,
pool1lugxr82p89qm35spzwccle405t5dfdznhrasyrtr2cyv2vyfud6,KISSA,"855,641,771,684",0.00%,99.24%,"855,641,771,684",0.00%,79.39%,
pool17n47upcpnzsdks0yd409nf79sg6hqy73twg87eddwh24uj745rt,HEPHY,"852,742,778,092",0.00%,99.25%,"852,742,778,092",0.00%,79.39%,
pool16knnvtezwzmgpnu8v03wht6y4u7mwfc7qz6y2yk62w4as4qymat,LAMB,"852,311,252,086",0.00%,99.25%,"852,311,252,086",0.00%,79.40%,
pool1xj5f7a79lnc9v0gjn00fkf2lyzexngka59tpcew5rrkyqveagpt,GREEN,"852,099,116,223",0.00%,99.25%,"852,099,116,223",0.00%,79.40%,
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,STPZ1,"851,389,465,146",0.00%,99.26%,"851,389,465,146",0.00%,79.41%,
pool19frt3kaxxk4vr4x3wnaapntu0ul0dsesu77wfqaawc5h5ffgfgt,,"850,599,422,256",0.00%,99.26%,"850,599,422,256",0.00%,79.41%,
pool13nn6lk6dx5ww95h5qqeeazyp074j7en8e6qszq62rtj9wcx522z,MERIA,"847,905,179,738",0.00%,99.27%,"847,905,179,738",0.00%,79.41%,
pool1yl76e0fhq0kcfy2jqs2mt6hl9xeyrnesehqp0p4s896lwv7hrta,1PCT9,"843,393,406,327",0.00%,99.27%,"843,393,406,327",0.00%,79.42%,
pool1ft6jvmft8tg3lwzg6wfsprlex3ncuq5cnckwycavqk5q63jhrhv,FRCA🍁,"842,296,933,201",0.00%,99.27%,"842,296,933,201",0.00%,79.42%,
pool18ljuhhw27t85zddz0pvsmsjsz5k0mlz03pzsxgh8qarcsw5wycc,CAFE3,"832,921,835,184",0.00%,99.28%,"832,921,835,184",0.00%,79.42%,
pool1kv53mzjwqjp4aw48rczj8vm6hejwfnfwa634czyx5tw5qq3tata,,"831,204,758,149",0.00%,99.28%,"831,204,758,149",0.00%,79.43%,
pool1ax8znp3yeeh0udrr2vvtm4wkxjldwv4mywycn573km7fu20y5xa,,"827,545,836,008",0.00%,99.29%,"827,545,836,008",0.00%,79.43%,
pool1lr5ku0p3jhykdf3a2kcr0tyra30qvzrtl02dr6uyv98rxdsy3k9,STAKE,"825,067,081,564",0.00%,99.29%,"825,067,081,564",0.00%,79.44%,
pool1wm5quxelvgk8q50jyfznf9asvelp9zf0tk2wu4jazlw9yj4uctw,EU01,"822,054,579,602",0.00%,99.29%,"822,054,579,602",0.00%,79.44%,
pool12pwp8hln0cjsxv0h2a0463qsakkhwetfhyqw7vzmpwd2jdj86n6,KAP,"816,924,622,503",0.00%,99.30%,"816,924,622,503",0.00%,79.44%,
pool10n23qyec2zcetv0e3x7fdjydscsrlet5sph2hgtfc7x5ze56jqn,DOTAR,"813,962,490,394",0.00%,99.30%,"813,962,490,394",0.00%,79.45%,
pool1n5shd9xdt4s2gm27fxcnuejaqhhmpepn6chw2c82kqnuzdtpsem,ZOE,"808,663,220,872",0.00%,99.30%,"808,663,220,872",0.00%,79.45%,
pool16cdtqyk0fvxzfkhjg3esjcuty4tnlpds5lj0lkmqmwdjyzaj7p8,ECP,"808,386,606,510",0.00%,99.31%,"808,386,606,510",0.00%,79.46%,
pool12584mjtgz3fhgpx823qht56gycnfnezg6aqqthazv4qdxkd5c46,DOLCA,"806,449,303,191",0.00%,99.31%,"806,449,303,191",0.00%,79.46%,
pool157dwm0l9jf2h59me75slfww8dylcnumdgjvhpsyhfmlry4cn44a,ASY,"806,352,777,752",0.00%,99.32%,"806,352,777,752",0.00%,79.46%,
pool1w9yeaaadjz9563tf2h7katrlujvxnywda8el8z66h02ckccx95x,SUI,"806,128,323,798",0.00%,99.32%,"806,128,323,798",0.00%,79.47%,
pool1h7eevnu53zdfujqfzldw4jgdjh475u0glvtruwrnmdmycn6jdzs,,"800,068,933,845",0.00%,99.32%,"800,068,933,845",0.00%,79.47%,
pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,MNKY,"789,408,670,639",0.00%,99.33%,"789,408,670,639",0.00%,79.47%,
pool1nchr83fc0hrykvhlnh64n3wlt5vkdu727xjep59znrwzs589jdd,CANDY,"786,564,291,439",0.00%,99.33%,"786,564,291,439",0.00%,79.48%,
pool1a44zldps27avv82mamm2lj33mrrkqdzt39nyrgn5dkk3jtm0wrp,ADD,"783,412,855,166",0.00%,99.33%,"783,412,855,166",0.00%,79.48%,
pool1n353xqapcq8wtyskm8cj4g04t8rv03lteyl30c42zug7kzv8vqz,NES,"780,217,788,449",0.00%,99.34%,"780,217,788,449",0.00%,79.48%,
pool1gha260s6hx855p49fc735w78p0kcp4hyxl8glymp5k5muk9jkgm,,"777,465,727,675",0.00%,99.34%,"777,465,727,675",0.00%,79.49%,
pool14dswwngc8j92uek927jced2lfc7c4pa4ss9gry9nu9rhkc7a055,VRIJ,"776,246,778,719",0.00%,99.35%,"776,246,778,719",0.00%,79.49%,
pool1kffetqjt06qvk4995tz3e3q9h3c8cdq9eedrz8qr3ynnc63qckz,LUNA,"775,485,950,743",0.00%,99.35%,"775,485,950,743",0.00%,79.50%,
pool1g0hsnjnt0du3kp33gjua3npncngr3yg4ak2zfdhd4zvmy6r8hyd,EGGS,"770,301,780,392",0.00%,99.35%,"770,301,780,392",0.00%,79.50%,
pool1drkls8s0zzjydyv3qpjsdj58w3sw02w9wg0pckrsnuazyef2hca,AA1,"764,481,810,694",0.00%,99.36%,"764,481,810,694",0.00%,79.50%,
pool1w9hdxd0ydy7qrtxe2lceg80mpsyamwnaqyvu2v0yngj4cfkfu2t,NAPPY,"762,633,689,031",0.00%,99.36%,"762,633,689,031",0.00%,79.51%,
pool1zvm45jj5wz6kgfr2xfg75rx0auzxaedu4ulddhnrzk4uwuyuvpn,ERA,"760,753,672,297",0.00%,99.36%,"760,753,672,297",0.00%,79.51%,
pool1khyv2zj3asyhz76a4r2ky42sdxn3gqu3lcyw3sj74trmwhlc5ud,PALMA,"760,227,879,317",0.00%,99.37%,"760,227,879,317",0.00%,79.51%,
pool1s0kkragd8r2xyyms680l9eed443v3eufmarykpjfh2r6cpksm2j,SABAI,"758,117,296,087",0.00%,99.37%,"758,117,296,087",0.00%,79.52%,
pool1dv7s5fn4m9dee8ncvx5hktfmsnx6agydhn798rfdqjazuwr84gc,BOBA,"750,385,928,368",0.00%,99.37%,"750,385,928,368",0.00%,79.52%,
pool18mgmqghey8az6duffc6e9tpzwxsquf00wpkl0jr8gvqxumkg4m0,ARRK,"745,039,676,886",0.00%,99.38%,"745,039,676,886",0.00%,79.52%,
pool18hpttrmc7v6nhjcywhdpymwzxv3y9kujzc5ne53jjdlf6hxa7cv,5FOLD,"741,274,285,159",0.00%,99.38%,"741,274,285,159",0.00%,79.53%,
pool13l9hxj5dke9yd8xrxtfdkxgppj4wdyy52k99jded9f4kv5ce7al,TOOL,"738,278,341,081",0.00%,99.38%,"738,278,341,081",0.00%,79.53%,
pool1azwytj96wpa7hqmj5adks6tpw7rhnwdqpf9hkgyy0mwdxxzxz9w,XAT1,"735,161,517,802",0.00%,99.39%,"735,161,517,802",0.00%,79.53%,
pool1gf8a46j6hvhad8e48hez4084x34snpua8k7t3kzy9w42q6w60z8,GRADA,"728,886,034,016",0.00%,99.39%,"728,886,034,016",0.00%,79.54%,
pool1j8355yxxpfuhqyda4lrj8c9cdghaang3wvwge8jq8nlxurvfqv7,LvLUp,"727,557,787,516",0.00%,99.39%,"727,557,787,516",0.00%,79.54%,
pool17h6slydr6rd9vquqa38p5cf9xqnpc24w6a99rhllcjzljgugx6x,NETA1,"724,242,814,277",0.00%,99.40%,"724,242,814,277",0.00%,79.54%,
pool1h40kkf28nr3amhs6nsmqn75aderg6cutmygr47czu2dw2dxzvgm,,"722,700,419,642",0.00%,99.40%,"722,700,419,642",0.00%,79.55%,
pool1hx4wc45qhhychdvquhem0q3madcs2mp4r0wllk70zkpxz7jhyf4,,"718,100,248,114",0.00%,99.40%,"718,100,248,114",0.00%,79.55%,
pool1ulx9ennungrtcucslrpz93cze5fddlg96h0wwj83p6fpsrvgz2v,GENKI,"717,674,328,944",0.00%,99.41%,"717,674,328,944",0.00%,79.55%,
pool1ht35ft8az9k9u7gnc2yut7usj96he5mqngthunyf2kmnsl2kmed,DRED📡,"715,567,480,970",0.00%,99.41%,"715,567,480,970",0.00%,79.56%,
pool18mege8wvzzdvh8cxx6ncnqyvacl4lxukw495c87xmz8qcdl6lj8,1PCT6,"714,294,008,808",0.00%,99.41%,"714,294,008,808",0.00%,79.56%,
pool19peeq2czwunkwe3s70yuvwpsrqcyndlqnxvt67usz98px57z7fk,PREEB,"712,786,822,985",0.00%,99.42%,"712,786,822,985",0.00%,79.56%,
pool1nw42xqnaplxsx3fq4ytl4x4qqvhs7g5uymnm906pfvx5636fglw,VIVID,"711,529,579,562",0.00%,99.42%,"711,529,579,562",0.00%,79.57%,
pool13zq5jktx7xmngfer82nkrs8aqjklmydntxdqzttas328yuttgx6,,"709,636,028,239",0.00%,99.42%,"709,636,028,239",0.00%,79.57%,
pool1ktkhv4sw2y68d4xgfg9sjw829kejnvnh5zajq6g7jycry6cd7h5,,"704,087,476,690",0.00%,99.43%,"704,087,476,690",0.00%,79.57%,
pool1qqqq58jy30weq2an3px3maljdmawcwh6ml4hr8m9euq9z2n7wyz,COAST,"702,625,907,526",0.00%,99.43%,"702,625,907,526",0.00%,79.58%,
pool1pn36hexudnjg6uwvxc5tld3ay2g6ty99ardzhn7crhkhzshjpte,YKSB,"699,176,719,457",0.00%,99.43%,"699,176,719,457",0.00%,79.58%,
pool1fu567g42mlv9f7enek7zeh94c0aht98w44du7s29t0elzd9yazz,,"697,240,467,590",0.00%,99.44%,"697,240,467,590",0.00%,79.58%,
pool1nwfzutmm6et5yt6mdk6d3ls57qfmwje0hwcepr3dn68mu9wl0pd,GAIN💎,"696,251,055,752",0.00%,99.44%,"696,251,055,752",0.00%,79.59%,
pool15ju4ktqmtha9vry4mf44hr2psf807n4achj76z8uhawgw9462kx,,"695,337,267,135",0.00%,99.44%,"695,337,267,135",0.00%,79.59%,
pool1u8yequt4vq3jhajeegc02r3msnne6krayxuzrypaz8jkq5v5pux,HOSK,"691,990,250,787",0.00%,99.45%,"691,990,250,787",0.00%,79.59%,
pool12pvaxxcv3sgad5jqgfnggn337y76kp02uauptkufjjjes7nxwfm,SVRN,"684,018,442,188",0.00%,99.45%,"684,018,442,188",0.00%,79.60%,
pool1nwcu3al5vfm7t3dtvyuu4hlmlvezd05c5v386q90hlptks4mqw3,AARD,"678,284,416,754",0.00%,99.45%,"678,284,416,754",0.00%,79.60%,
pool17e4rdh59t4fmn4g3p02xvs853katrjzge830tsmd3sfdc645yvt,GAIA,"671,787,228,472",0.00%,99.46%,"671,787,228,472",0.00%,79.60%,
pool1258yqnsegc3k7raqcdkxu4893aqexxljflmg9g96yfha2qytayv,1PCT2,"671,188,689,769",0.00%,99.46%,"671,188,689,769",0.00%,79.61%,
pool1a2ffl2d20yransp2p4hqys5vy6hys8kmtchdvlfqale7ywxssjh,ZUND,"660,580,586,535",0.00%,99.46%,"660,580,586,535",0.00%,79.61%,
pool1kkmk9dnzrrjtnsejttydecmq63x4dpkln70yfledaednj7mf7rk,LUM,"659,122,394,305",0.00%,99.47%,"659,122,394,305",0.00%,79.61%,
pool1h8fnr4vlfcv9l4jlv9epalghy3zgjpye4wv85c4rafpvvfztsk7,JANUS,"656,261,449,929",0.00%,99.47%,"656,261,449,929",0.00%,79.62%,
pool1y24nj4qdkg35nvvnfawukauggsxrxuy74876cplmxsee29w5axc,ADACT,"651,409,631,980",0.00%,99.47%,"651,409,631,980",0.00%,79.62%,
pool1la0t0gsskwejyfca5lchw5aqd5g8hknxdu6tuyqp0ttjxl6zt35,HUNNY,"650,652,701,729",0.00%,99.47%,"650,652,701,729",0.00%,79.62%,
pool1n3sjq3qvu5vvcd6aud6ndcwq7r3ghmkafcg60gznlwfrk2ucxku,ANVIL,"650,512,640,956",0.00%,99.48%,"650,512,640,956",0.00%,79.62%,
pool1vkngxunyagwen690yn36pa2v6jecyxgeavl9nva9dwzhu22fzt7,LOVE2,"645,874,538,394",0.00%,99.48%,"645,874,538,394",0.00%,79.63%,
